customer_tweet_id,customer_text,human_intent,system,reply,relevance,policy_compliance,grounding,tone,overall,is_deflection,judge_reason,judge_model,rubric_version
1324437,"@DropboxSupport If I have a Plus plan and sharing folder with a standard (free plan) user, are they limited to 2GB of uploads to the folder?",storage_quota_plan_limits,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific technical question about storage limits for shared folders, violating the policy that requires the agent to state what will be done with the provided information or name the specific issue.",qwen/qwen3.8-27b,v2
1082713,@DropboxSupport That's absurd. Please add it back.,complaint_dissatisfaction,llm,"Hey, we’re sorry to hear that. We’ve noted your feedback and will forward it to the product team. In the meantime, let us know if there’s anything else we can help with. Thanks!",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific feature removal complaint or provide any concrete next steps, violating the requirement to show engagement with the customer's specific problem.",qwen/qwen3.8-27b,v2
1082713,@DropboxSupport That's absurd. Please add it back.,complaint_dissatisfaction,simple,"@463666 Hey, there was a disruption on Saturday, which has now been resolved. If you're still having issues, please let us know. Thanks!",2,2,2,3,2,True,"The reply invents a specific cause ('disruption on Saturday') not provided by the customer and fails to address the specific complaint about a missing feature, instead offering a generic status update that does not engage with the user's request to 'add it back'.",qwen/qwen3.8-27b,v2
1082713,@DropboxSupport That's absurd. Please add it back.,complaint_dissatisfaction,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply is a generic holding message that fails to engage with the specific complaint about a missing feature, violating the policy that requires naming the reported issue or stating specific actions for account-specific intents.",qwen/qwen3.8-27b,v2
610823,@DropboxSupport I upgraded my account to dropbox plus yet I am still getting messages on my computers saying I am out of space.  How can I get all of my files online and then do selective sync for each computer?,storage_quota_plan_limits,llm,"Hi there, sorry about the space alerts. Please write to us at https://t.co/y7rSTLsgY2 to get a 7‑digit ticket ID. DM us that ID and the email on the account and we’ll help you enable selective sync and clear the alerts. Thanks!",4,5,5,5,5,False,"The reply correctly follows the brand policy for account-specific intents by requesting specific artifacts (ticket ID and email) while explicitly naming the customer's specific issues (enabling selective sync and clearing alerts), avoiding generic deflection.",qwen/qwen3.8-27b,v2
610823,@DropboxSupport I upgraded my account to dropbox plus yet I am still getting messages on my computers saying I am out of space.  How can I get all of my files online and then do selective sync for each computer?,storage_quota_plan_limits,simple,"@708065 Hi there, we've replied to your DM!",1,1,5,3,1,True,"The reply is a generic holding message that fails to engage with the specific storage quota issue or instruct the customer on what to send, violating the brand's policy for account-specific intents.",qwen/qwen3.8-27b,v2
610823,@DropboxSupport I upgraded my account to dropbox plus yet I am still getting messages on my computers saying I am out of space.  How can I get all of my files online and then do selective sync for each computer?,storage_quota_plan_limits,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific issue of selective sync or the discrepancy between the upgrade and the error messages, violating the policy that requires naming the specific problem or stating what will be done with the provided information.",qwen/qwen3.8-27b,v2
237165,@DropboxSupport Yes. I lost one and can't figure out how to remove its access.,account_access,llm,"Hi, to help you remove the access, please open a support ticket and DM us the 7‑digit ticket ID so we can locate your case. Thanks!",2,2,4,4,2,True,"The reply is a generic holding message that fails to engage with the specific problem of removing access to a lost device, violating the policy that requires stating what will be done with the provided information.",qwen/qwen3.8-27b,v2,vector
237165,@DropboxSupport Yes. I lost one and can't figure out how to remove its access.,account_access,simple,"@532531 Thanks, Lauren. In this case please submit a support ticket with our team at https://t.co/y7rSTLsgY2 for further investigation. Cheers!",2,2,4,4,2,True,"The reply is a generic deflection that fails to follow the brand policy for account_access intents by not asking for specific details (like the account email) or acknowledging the specific issue of removing device access, and it invents the customer's name.",qwen/qwen3.8-27b,v2,vector
237165,@DropboxSupport Yes. I lost one and can't figure out how to remove its access.,account_access,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific issue of removing access for a lost device, violating the policy requirement to name the reported problem or state specific actions.",qwen/qwen3.8-27b,v2,vector
929722,@DropboxSupport I cancelled my subscription yesterday to drop box plus and was still charged. Why did that happen? I followed Yor FAQ.,billing_subscription,llm,"Hi there, sorry to hear about the charge. For billing issues we need to verify your account. Please DM us the email on the account and the last 4 digits of the card used, and we’ll look into it.",4,4,5,5,4,False,"The reply correctly directs the user to DM for account-specific billing verification and requests specific details (email, last 4 digits) to investigate the charge, though it could be stronger by explicitly acknowledging the 'cancelled yesterday' context to show deeper engagement with the specific problem.",qwen/qwen3.8-27b,v2,vector
